CTRL-rep1	CTRL-rep2	CTRL-rep3	ESRP-DKO-rep1	ESRP-DKO-rep2	ESRP-DKO-rep3	
36.41826	39.034187	41.59831	44.533474	45.023605	43.580914	
36.562634	39.036324	41.585625	44.474895	45.05365	43.649376	
36.552017	39.077087	41.562366	44.51046	45.09013	43.56224	
36.577496	39.130623	41.545456	44.412132	45.184948	43.647305	
36.583862	39.074947	41.55391	44.23109	44.918102	43.61411	
36.632698	39.014988	41.693447	44.214287	44.885777	43.57884	
36.61571	39.0621	41.646935	44.342438	44.88362	43.56224	
36.57325	38.46681	41.697674	44.237396	44.864223	43.59751	
36.562634	38.37045	41.70613	44.40546	44.806034	43.778008	
36.511677	38.381157	41.577168	44.39706	44.78448	43.838173	
36.437366	38.2591	41.570824	44.40421	44.87931	43.837837	
36.420383	38.17559	41.615223	44.522106	44.84698	43.817047	
36.587234	38.237686	41.615223	44.541054	45.0	44.00837	
36.593616	38.29122	41.621563	44.698948	44.771057	43.995815	
36.66098	38.33833	41.62368	44.743156	44.790043	43.966526	
36.88486	38.235546	41.604652	44.747368	44.744587	43.899582	
36.942432	38.14775	41.636364	44.698948	44.833332	43.799164	
37.02132	38.18844	41.38689	44.648422	44.690475	43.78826	
37.00853	38.24411	41.34884	44.55579	44.588745	43.846962	
37.072495	38.299786	41.444916	44.58439	44.597404	43.81132	
37.132195	38.203426	41.60085	44.57384	44.588745	43.821804	
37.228146	38.309013	41.77707	44.49789	44.691975	43.83648	
37.149254	38.244637	41.762207	44.618145	44.904556	43.767296	
37.200428	38.214592	41.760086	44.4926	44.878525	43.92647	
37.21322	38.349785	41.7431	44.65466	45.052174	43.964287	
37.149254	38.339054	41.56051	44.625	45.01739	43.92437	
37.15565	38.358368	41.630573	44.726696	44.989132	44.0042	
37.220085	38.415054	41.68936	44.728813	45.002174	44.241596	
37.247864	38.337635	41.67234	44.66949	45.013042	44.31158	
37.21795	38.48172	41.651062	44.665253	45.002174	44.309475	
37.155983	38.52473	41.612766	44.796177	45.023964	44.216843	
37.168804	38.419353	41.687233	44.772823	45.222706	44.31158	
37.19058	38.52258	41.68511	44.77707	45.213974	44.423157	
37.077087	38.48817	41.595745	44.78344	45.283844	44.301052	
37.08565	38.533333	41.61915	44.770702	45.290394	44.451477	
37.132763	38.584946	41.61915	44.726116	45.31441	44.512657	
37.030045	38.6086	41.688698	44.93177	45.279476	44.43671	
37.051502	38.8086	41.616203	44.94456	45.253277	44.088608	
36.98927	38.787098	41.646057	45.09188	45.382095	44.06329	
37.015022	38.662365	41.673775	45.2906	45.425766	44.029537	
36.950645	38.612904	41.577824	45.21154	45.521835	43.947258	
36.701077	38.578495	41.3774	45.19872	45.48035	44.07595	
36.78879	38.550537	41.56077	45.100426	45.541485	44.07595	
36.69612	38.556988	41.8081	45.267666	45.66302	44.021095	
36.655174	38.622845	41.880596	45.522484	45.75	44.113926	
36.747845	38.665947	41.829426	45.624462	45.885715	44.101265	
36.78879	38.661636	41.84648	45.682404	45.8967	44.248943	
36.780174	38.506466	41.818764	45.609444	45.89011	44.172997	
36.857758	38.407326	41.79744	45.688843	45.78901	44.19409	
36.80819	38.290947	41.88486	45.65236	45.629955	44.166668	
36.769398	38.343414	41.91471	45.65236	45.68062	44.128693	
36.734913	38.679653	41.93376	45.69528	45.588104	44.101265	
36.765087	38.683983	42.040684	45.75322	45.62335	43.651897	
36.661636	38.595238	42.09422	45.596565	45.581497	43.529537	
36.627155	38.608227	42.130623	45.575108	45.599117	43.610992	
36.64871	38.770065	42.023556	45.58925	45.63797	43.60888	
36.665947	38.683296	42.047108	45.65161	45.682117	43.942917	
36.702587	38.685467	42.047108	45.71828	45.642384	43.91755	
36.63362	38.689804	41.985012	45.91613	45.693157	44.12685	
36.69612	38.830433	41.944324	46.00645	45.65563	44.10148	
36.73434	38.886955	41.929337	46.189247	45.66225	44.04873	
36.788338	38.952175	41.985012	46.105377	45.693157	43.95339	
36.796978	38.967392	41.88223	46.258064	45.792496	43.932205	
36.794815	39.38478	41.813705	46.24086	45.87638	43.927967	
36.781857	39.43913	41.81156	46.15914	45.83223	43.957626	
36.814255	39.490196	41.854076	46.124733	45.93157	43.932205	
36.86393	39.48148	41.813305	46.22198	45.988964	43.915253	
36.829372	39.524017	41.851933	46.36638	46.196903	43.83051	
36.807774	39.530567	41.987125	46.375	46.163715	43.771187	
36.86825	39.58515	41.933475	46.464363	46.165928	43.70127	
36.87689	39.684902	42.008583	46.593952	46.294247	43.777542	
36.911446	39.63895	42.030045	46.483803	46.325222	44.38771	
36.948166	39.75711	42.002148	46.53132	46.349556	44.383476	
36.99784	39.814003	42.21552	46.336933	46.37832	44.336864	
37.0216	39.816193	42.198277	46.332615	46.252213	44.437366	
37.00432	39.715534	42.261337	46.47619	46.196903	44.619957	
37.10606	39.83114	42.28726	46.46104	46.117256	44.658173	
37.093075	39.883774	42.24622	46.5	46.13717	44.73673	
37.14935	39.850876	42.14039	46.510822	46.150444	44.70913	
37.15368	39.73465	42.28726	46.60606	46.11062	44.679405	
37.35652	39.747807	42.290043	46.644253	46.03761	44.692142	
37.35652	39.736843	42.27922	46.709328	46.033184	44.31635	
37.369564	39.730263	42.25974	46.585682	46.011086	44.326965	
37.45	39.6557	42.257576	46.544468	45.94235	44.420383	
37.404346	39.752193	42.577923	46.481564	45.960087	44.43312	
37.43913	39.5307	42.484848	46.50759	45.878048	44.445858	
37.397827	39.55702	42.544468	46.40564	45.725056	44.445858	
37.397827	39.528507	42.45336	46.56182	45.665188	44.335457	
37.43261	39.635963	42.42733	46.590023	45.73171	44.218685	
37.52941	39.60965	42.42733	46.645653	45.676273	44.14225	
37.590412	39.625	42.39913	46.65652	45.718403	44.14013	
37.59913	39.611843	42.331886	46.58478	45.758316	44.25053	
37.583878	39.657894	42.352173	46.613045	45.649666	44.63482	
37.551197	39.69298	42.380436	46.63913	45.543236	44.677284	
37.542484	39.679825	42.43261	46.582607	45.452328	44.677284	
37.558952	39.696705	42.486958	46.702175	45.441242	44.677284	
37.60175	39.6	42.513042	46.715218	45.465633	44.67516	
37.6477	39.72687	42.586956	46.81087	45.470066	44.666668	
37.676147	39.76652	42.578262	46.819565	45.40798	44.524418	
37.702408	39.78808	42.705883	46.730434	45.363636	44.280254	
37.76535	39.62914	42.586056	46.702175	45.30599	44.360935	
37.83772	39.644592	42.553375	46.636955	45.27051	44.35319	
37.80702	39.622517	42.47059	46.608696	45.250553	44.248936	
37.857143	39.62914	42.572987	46.519566	45.308887	44.26383	
37.815384	39.554085	42.610023	46.52174	45.226665	44.068085	
37.73187	39.518764	42.580788	46.497826	45.284443	43.908512	
37.71868	39.501102	42.530567	46.53913	45.351112	44.010662	
37.72687	39.483444	42.70022	46.465218	45.453125	43.929638	
37.751102	39.53201	42.811817	46.71024	45.535713	44.089554	
37.828194	39.62693	42.776806	46.651417	45.55134	44.036247	
37.911896	39.589405	42.88184	46.673203	45.53125	44.061966	
37.986786	39.582783	42.86652	46.620914	45.44643	44.074787	
38.14097	39.61947	42.93202	46.557735	45.66443	44.057693	
38.103523	39.681416	42.95395	45.6122	45.552574	44.10684	
38.19647	39.62832	42.92763	45.586056	45.628635	44.18376	
38.174393	39.579647	42.903507	45.67538	45.581654	44.145298	
38.13024	39.599556	43.00658	45.679737	45.829597	44.19872	
38.075054	39.634956	43.010963	45.738564	45.73094	44.188034	
38.20133	39.764965	42.995613	45.77778	45.79148	44.220085	
38.22345	39.864746	43.089912	46.091503	45.80493	44.220085	
38.40889	39.844788	43.0943	46.010895	45.901123	44.282654	
38.326668	39.866962	43.035088	45.995644	45.88989	44.265526	
38.20222	39.873615	43.017582	45.954247	45.777527	44.1606	
38.177776	39.882484	43.015385	45.87146	45.70337	44.24197	
38.191113	39.91796	42.907692	45.94323	45.557304	44.173447	
38.224445	40.004444	42.92967	45.982494	45.570786	44.22484	
38.32	39.917778	42.764835	45.958424	45.44045	44.229122	
38.61778	39.96	42.54185	45.96499	45.78652	44.30835	
38.613335	39.91111	42.4978	45.943108	45.777527	44.286938	
38.628887	39.886665	42.508812	45.958424	45.85811	44.20771	
38.628887	39.88	42.596916	45.934353	45.91892	44.2227	
38.58889	39.75778	42.537445	45.870895	45.93018	44.197002	
38.47111	39.762222	42.414097	45.90372	45.63964	44.124195	
38.623608	39.673332	42.36784	46.061405	45.58108	43.991436	
38.714924	39.74	42.38987	45.991226	45.326576	44.008564	
38.824055	39.828888	42.13245	46.048244	45.48984	43.991436	
38.775055	39.804443	42.066227	46.065933	45.469524	43.91649	
38.77951	39.715557	41.96247	46.002197	45.35666	43.890793	
38.824055	39.64	42.024338	45.73348	45.436653	43.813705	
38.86607	39.6	41.980087	45.65859	45.468327	43.8394	
38.964287	39.684444	42.03982	45.568283	45.43439	43.80942	
39.013393	39.99111	42.09513	45.14978	45.423077	43.743042	
39.145412	40.084633	42.232815	45.20705	45.44344	43.75589	
39.10291	40.16481	42.166298	45.178413	45.373302	43.772533	
39.035793	40.19599	42.175167	45.156387	45.24208	43.79399	
39.0179	40.131405	42.077606	45.196033	45.255657	43.74678	
38.97539	40.08909	42.141907	45.24009	45.187782	43.80472	
38.88143	40.097996	42.144123	45.2649	45.219456	43.75751	
38.903805	40.18263	42.34667	45.401768	45.221718	43.65236	
39.071587	40.16481	42.27111	45.32671	45.20362	43.727467	
38.94631	40.144768	42.255554	45.339954	45.404545	43.896774	
38.917225	40.160355	42.365257	45.47345	45.386364	43.866665	
38.908276	40.167038	42.39421	45.43584	45.388638	43.858063	
38.859062	40.113586	42.334076	45.457966	45.352272	43.92258	
39.136467	40.30425	42.327393	45.79646	45.44419	44.101074	
39.190155	40.353466	42.280624	45.780975	45.492027	44.08602	
39.25727	40.387024	42.238308	45.79646	45.580864	44.228447	
39.143177	40.34899	42.211582	45.873894	45.578587	44.25862	
39.11633	40.21253	42.27394	45.761063	45.53303	44.224136	
39.27517	40.316143	42.371937	45.815964	45.594532	44.267242	
39.28475	40.3191	42.349667	45.802223	45.56264	44.314655	
39.360985	40.38427	42.302895	45.80401	45.778538	44.331898	
39.28475	40.27416	42.27617	45.80401	45.591324	44.286636	
39.347534	40.260674	41.672607	45.69265	45.52055	44.213364	
39.32287	40.161797	41.67857	45.888393	45.429222	44.29957	
39.373035	40.148315	41.79018	45.875	45.488583	44.25431	
39.474155	40.164043	41.580357	45.825893	45.44292	44.27802	
39.406742	40.182022	41.638393	45.776787	45.21233	44.234913	
39.46171	40.229214	41.653244	45.64732	45.12586	44.206898	
39.55856	40.307865	41.722595	45.589287	45.2357	44.234913	
39.76126	40.460674	41.715885	45.544643	45.366974	44.135777	
39.81081	40.404495	41.762863	45.37723	45.279816	44.282326	
39.768017	40.420223	41.706936	45.421875	45.27523	44.338364	
39.77027	40.195507	41.431767	45.316963	45.254585	44.280174	
39.756756	40.21798	41.46309	45.392857	45.300457	44.338364	
39.833332	40.06292	41.57271	45.596413	45.432182	44.353447	
39.772522	40.161797	41.671143	45.672646	45.526436	44.344826	
39.722973	40.114605	41.592842	45.64574	45.597702	44.329742	
39.765766	40.12809	41.619686	45.65695	45.662067	44.265087	
39.734234	40.19326	41.755604	45.681614	45.737328	44.161636	
39.79684	40.285393	41.93483	45.826576	45.75576	44.094826	
39.726864	40.20674	41.957302	46.0158	45.94213	44.140087	
39.85553	40.150562	42.008987	46.19501	46.048836	44.316017	
39.758465	40.164043	41.770786	46.03182	46.113953	44.300865	
39.751694	40.364044	41.87191	45.94091	46.21445	44.33117	
39.77878	40.38427	41.925674	45.909092	46.09557	44.320347	
39.765236	40.387386	41.923424	45.838634	46.191143	44.0671	
39.724606	40.342342	41.79955	45.738636	45.988346	44.03037	
39.794117	40.37838	41.81982	45.704544	46.009323	44.234783	
39.819004	40.313065	41.75225	45.640907	45.913754	44.25435	
39.80317	40.29955	41.844593	45.60682	45.853146	44.332607	
39.780544	40.355854	41.815315	45.586365	45.76457	44.354347	
39.780544	40.436935	42.006756	45.638638	45.72028	44.345654	
39.88662	40.72973	41.970722	45.6	45.72494	44.57174	
40.004536	40.74775	42.186935	45.697727	45.897434	44.53913	
39.995464	40.765766	42.277027	45.825	45.850815	44.45	
40.024944	40.783783	42.30856	45.802273	45.81818	44.42826	
39.947727	40.966217	42.283783	45.861362	45.859814	44.38478	
39.986332	40.932434	42.204956	45.888638	45.693924	44.4	
39.972664	40.86036	42.10811	45.854546	45.859486	44.352173	
39.943054	40.86937	42.112865	45.875	45.80328	44.467392	
39.993168	40.89189	42.088036	45.98182	45.751755	44.484783	
39.854214	40.94144	42.121895	45.93182	45.674473	44.534782	
39.767654	40.842342	42.17156	45.911366	45.660423	44.6	
39.801823	40.898647	42.259594	45.96818	45.683098	44.676086	
39.788155	41.029278	42.32054	45.94318	45.730045	44.743477	
39.730595	41.160633	42.388264	45.88409	45.644707	44.81046	
39.93364	41.366516	42.327312	45.888638	45.68868	44.76035	
39.94279	41.393665	42.255077	45.890907	45.57547	44.75109	
39.961098	41.450226	42.21219	45.86591	45.54481	44.824944	
39.88101	41.276016	42.22799	45.747726	45.529552	44.66302	
39.569794	41.321266	42.20993	45.77727	45.34752	44.643326	
39.47826	41.42857	42.081264	45.85	45.414692	44.60307	
39.430206	41.489796	42.108353	45.795456	45.47981	44.574562	
39.379864	41.396824	42.106094	45.55909	45.71259	44.468132	
39.334095	41.365078	42.17607	45.588634	45.589073	44.42857	
39.334095	41.55909	42.17833	45.59318	45.888096	44.4022	
39.350113	41.58409	42.223476	45.629547	45.814285	44.342857	
39.35927	41.602272	42.276016	45.504547	45.816666	44.303295	
39.295193	41.55682	42.348415	45.488636	45.74524	44.303295	
39.276886	41.590908	42.35294	45.39318	45.611904	44.385464	
39.3135	41.713634	42.36199	45.354546	45.725536	44.40749	
39.29062	41.852272	42.19457	45.456818	45.797134	44.44273	
39.605503	42.129547	42.52941	45.471527	45.81623	44.80176	
39.429886	42.172726	42.829544	45.384438	45.806683	44.663715	
39.4	42.113636	42.852272	45.470184	45.76611	44.74115	
39.29885	42.081818	42.90227	45.426605	45.79475	44.63938	
39.195404	42.396355	42.886364	45.272934	45.599045	44.718403	
39.071266	42.298405	42.86591	45.199543	45.736843	44.738358	
39.13563	42.38356	42.822727	45.2	45.729664	44.773834	
39.112644	42.487415	42.854546	45.12644	45.763157	44.789356	
39.068966	42.510345	42.925	45.183907	45.82734	44.915367	
38.912643	42.432182	43.104546	44.88046	45.645084	44.603565	
38.91724	42.337933	43.297726	44.813793	45.846153	44.52561	
38.98848	42.430874	43.295456	44.896553	45.879807	44.66518	
39.0	42.375576	43.23182	44.956223	45.86779	44.60491	
38.930874	42.304146	43.21818	44.93779	45.85096	44.54241	
39.13364	42.237328	43.40227	45.071594	45.86747	44.475445	
39.235565	42.30184	43.395454	44.976906	45.968674	44.450893	
39.13395	42.299538	43.41591	44.90531	45.853012	44.47991	
39.117783	42.341015	43.470455	44.838337	45.821686	44.453125	
39.18245	42.311058	43.46697	45.025463	45.780724	44.54018	
39.08545	42.258064	43.527397	45.118057	45.47343	44.566963	
39.060047	42.368664	43.43379	45.26389	45.7029	44.5625	
39.060047	42.31567	43.5137	45.252316	45.768116	44.589287	
39.0485	42.482677	43.472603	45.157406	45.97826	44.59152	
39.0485	42.487297	43.36986	45.136574	46.019325	44.767338	
39.016167	42.533485	43.33105	45.07176	46.028984	44.612976	
38.94688	42.56582	43.244293	45.023148	46.101448	44.581654	
38.78291	42.461895	43.05936	44.95139	46.18116	44.689037	
38.73441	42.51039	43.098175	45.01389	46.246376	44.552574	
38.769054	42.547344	43.111874	45.0	46.171497	44.51454	
38.895832	42.487297	43.025116	44.997684	46.15459	44.36913	
38.88426	42.491917	43.025116	45.078705	46.02174	44.774048	
38.914352	42.538105	43.077625	45.11111	45.94686	44.713646	
38.837963	42.706696	43.04338	45.05324	45.896133	44.841164	
38.828705	42.685913	43.068493	44.935184	45.89372	44.861298	
38.97448	42.632793	43.077625	44.868057	45.961353	44.791946	
38.953598	42.61894	43.132725	44.881943	45.93947	44.878925	
38.960556	42.646652	43.06636	44.88426	45.898304	44.764572	
38.904873	42.547344	43.00229	44.858795	45.93947	44.710762	
39.0116	42.61894	42.977116	44.851852	45.905567	44.67937	
39.13721	42.595844	42.993134	44.88889	45.81598	44.737667	
39.134884	42.591225	42.963387	44.81713	45.707024	44.80493	
39.016277	42.6582	42.901604	44.851852	45.66828	44.852016	
39.03023	42.863743	42.949657	44.84028	45.66586	44.878925	
39.065117	42.86605	42.897026	44.761574	45.62954	44.887894	
39.102566	42.838337	42.88101	44.800926	45.656174	45.02027	
38.993008	42.79398	42.860413	44.787037	45.7046	45.251133	
38.941727	42.88889	42.844395	44.83102	45.64407	45.3552	
38.801865	42.842594	42.89679	44.928074	45.598064	45.248867	
38.843822	42.837963	42.928898	44.90023	45.445522	45.357468	
38.857807	42.443157	42.83945	44.951275	44.941887	45.35601	
38.729603	42.334106	42.83257	44.960556	44.987892	45.256237	
38.696968	42.24594	42.995403	44.88399	44.94431	45.276646	
38.78271	42.17169	43.08756	44.99072	44.789345	45.199547	
38.772835	42.2297	43.07852	45.02552	44.77482	45.229027	
38.728336	42.176334	43.025463	44.958237	44.755447	45.088436	
38.72365	42.16009	42.962963	45.027843	44.866505	45.07483	
38.583138	42.13921	43.018562	44.937355	44.849514	45.088436	
38.531616	42.164734	42.98608	44.82831	44.78398	44.9932	
38.55972	42.11601	43.00232	44.77494	44.757282	45.07483	
38.531616	42.09977	43.053364	44.651974	44.74029	44.975056	
38.51522	42.088165	43.03721	44.71462	44.752426	44.6644	
38.4637	42.157772	42.965115	44.703014	44.82767	44.587303	
38.514084	42.208817	42.872093	44.7471	44.817963	44.618183	
38.64706	42.12297	42.727905	44.825985	44.85194	44.572727	
38.571766	42.269142	42.723255	44.89559	44.786407	44.322727	
38.708237	42.25754	42.751163	44.814384	44.774273	44.420456	
39.05412	42.2907	42.739536	44.837208	44.737865	44.477272	
39.068233	42.2093	42.751163	44.776745	44.652912	44.41591	
39.141846	42.358974	42.80465	44.734264	44.633495	44.28018	
39.014183	42.475525	42.774418	44.692307	44.669903	44.291573	
39.22695	42.456875	42.546513	44.70327	44.59223	44.28018	
39.144207	42.543125	42.627907	44.901638	44.640778	44.410023	
39.158394	42.551403	42.59302	44.894367	44.779125	44.410023	
39.120567	42.593456	42.4093	44.755867	44.8034	44.460136	
38.91726	42.581776	42.31628	44.60094	44.713593	44.49886	
38.981087	42.537384	42.2907	44.593895	44.691746	44.485195	
38.959812	43.04439	42.20465	44.516434	44.669903	44.5877	
38.96454	43.067757	42.20465	44.441315	44.582523	44.615036	
38.973995	43.053738	42.327908	44.41784	44.529125	44.528473	
38.933807	43.070095	42.297676	44.40141	44.53398	44.517086	
38.90071	43.11682	42.234882	44.469482	44.524273	44.44647	
38.886524	43.149532	42.14651	44.366196	44.514565	44.3918	
38.92435	43.13084	42.144524	44.380283	44.504856	44.389523	
39.049644	43.065422	42.0979	44.241783	44.56691	44.284737	
39.515366	43.114487	41.99767	44.460094	44.586376	44.51025	
39.536644	42.995327	41.89044	44.453053	44.656933	44.539864	
39.54137	42.94159	41.871796	44.467136	44.618004	44.45558	
39.539005	42.83645	41.913754	44.457745	44.642334	44.453304	
39.548462	42.885246	41.811188	44.478874	44.695866	44.56492	
39.607567	42.850117	41.74126	44.514084	44.793186	44.82916	
39.583923	42.761124	41.592075	44.43897	44.89781	44.92255	
39.595745	42.704918	41.613052	44.429577	44.839417	44.98856	
39.654846	42.8267	41.55711	44.415493	44.737225	45.045765	
39.567375	42.840748	41.543125	44.471832	44.703163	45.13501	
39.48227	42.901638	41.797203	44.42019	44.618004	44.699543	
39.475178	42.894615	41.703964	44.366196	44.55231	44.60321	
39.40189	43.17371	41.71795	44.444706	44.56691	44.504585	
39.34752	43.119717	41.589745	44.42353	44.583942	44.444954	
39.307327	42.880283	41.405594	44.501175	44.683697	44.380733	
39.20331	42.81925	41.314686	44.367058	44.59124	44.44266	
39.387707	42.906105	41.23543	44.551888	44.57317	44.54587	
39.39007	43.08235	41.25874	44.45283	44.67726	44.73165	
39.375885	43.065884	41.146854	44.429245	44.70171	44.738533	
39.449173	43.155293	41.083916	44.478775	44.67237	44.87156	
39.694313	43.164707	40.983685	44.41981	44.669926	44.901375	
39.736965	43.157646	41.104897	44.40758	44.656864	44.887615	
39.829384	43.16941	41.06993	44.42654	44.561275	44.894497	
39.71327	43.021175	41.0	44.42654	44.526962	44.837154	
39.65403	42.971764	40.94872	44.40758	44.544117	44.74312	
39.701424	43.04	40.778553	44.28673	44.54902	44.821102	
39.618484	43.129414	40.7669	44.296207	44.514706	44.580276	
39.630333	43.225883	40.65734	44.170616	44.585785	44.633026	
39.590046	43.237648	40.60606	44.049763	44.52451	44.614677	
39.478672	43.31059	40.596737	44.021328	44.5	44.57798	
39.482185	43.31059	40.648018	44.01185	44.57353	44.536697	
39.482185	43.364704	40.706295	44.085308	44.64706	44.54358	
39.446556	43.339622	40.831776	44.07109	44.82064	44.465595	
39.535713	42.84198	40.85514	44.182465	44.864864	44.405964	
39.609524	42.875	40.7757	44.2891	44.91155	44.526436	
39.604763	43.03546	40.71028	44.201424	44.793613	44.49655	
39.657143	43.056736	40.600468	44.113743	44.825554	44.4046	
39.590477	42.98345	40.537384	44.0545	44.773956	44.335632	
39.657143	42.952717	40.54673	44.023697	44.70516	44.255173	
39.607143	42.97872	40.537384	44.023697	44.837837	44.227585	
39.54524	42.97163	40.56075	43.978672	44.82801	44.089657	
39.513126	43.073284	40.45327	43.962086	44.719902	44.004597	
39.224342	42.664303	40.126167	44.014217	44.673218	43.609196	
39.164677	42.72104	40.201405	43.966824	44.62162	43.626728	
39.1074	42.914692	40.26932	43.926365	44.651104	43.626728	
39.0358	43.052258	40.224823	43.96437	44.84275	43.557602	
39.02864	43.021378	40.30211	43.862232	44.805897	43.65358	
39.00716	42.95	40.2723	43.969048	44.825554	43.709976	
38.97136	42.785713	40.31925	44.07381	44.832924	43.812065	
39.186157	42.645237	40.294117	44.192856	44.93596	43.967518	
39.162292	42.661903	40.29647	44.228573	44.87192	44.01392	
39.00955	42.63095	40.290092	44.295944	44.91358	44.030163	
39.136364	42.62143	40.397163	44.30383	45.032097	44.83023	
39.138756	42.642857	40.427895	44.361244	44.960495	44.99767	
39.110046	42.614285	40.526066	44.330143	44.938118	45.11655	
39.136364	42.642857	40.50237	44.380383	44.955444	45.202797	
39.066986	42.719048	40.405212	44.138756	45.034653	45.37995	
39.0625	43.188995	40.51185	44.17266	45.171215	45.28337	
39.016827	43.21343	40.452606	44.050358	45.104218	45.274006	
38.947117	43.206234	40.405212	44.07434	44.97767	45.27635	
39.026443	43.25899	40.36256	44.17506	44.945408	45.372364	
39.016827	43.218224	40.41706	44.16307	44.987595	45.358315	
39.177883	43.15827	40.405212	44.01439	45.039703	45.580795	
39.223557	43.07434	40.42417	43.956833	45.29602	45.519905	
39.365383	43.02638	40.459717	43.844124	45.28856	45.605633	
39.317307	42.97362	40.63095	43.91346	45.28358	45.457745	
39.30529	43.007195	40.645237	43.877403	45.208954	45.413147	
39.296387	43.07674	40.57143	43.723557	45.171642	45.375587	
39.25542	43.15625	40.488094	43.641827	45.17955	45.330986	
39.236145	43.223557	40.45238	43.653847	45.331673	45.30986	
39.31325	43.153847	40.42857	43.564903	45.421448	45.267605	
39.2029	43.014423	40.488094	43.533653	45.31172	45.197647	
39.231884	42.88702	40.42143	43.47952	45.3609	45.04941	
39.28744	42.99279	40.385715	43.477108	45.245613	44.941036	
39.239132	42.73798	40.36905	43.45301	45.19298	44.99528	
39.157005	42.704327	40.37143	43.457832	45.117794	45.068558	
39.149757	42.625	40.280952	43.555557	45.17293	45.13239	
39.09662	42.625	40.38095	43.463768	45.18045	45.29078	
38.997585	42.439903	40.45714	43.483093	45.057644	45.16785	
38.90338	42.348557	40.490475	43.289856	45.180904	45.1844	
38.775364	42.391827	40.54762	43.140095	45.203518	45.177303	
38.811596	42.42548	40.70476	43.036232	45.267002	45.210403	
38.72222	42.432693	40.540478	42.990337	45.27204	45.1844	
38.695652	42.514423	40.566666	43.086956	45.224182	45.130024	
38.68599	42.608173	40.647617	43.149757	45.173805	45.061466	
38.77778	42.58173	40.62381	43.280872	45.236774	45.068558	
38.847828	42.38702	40.564285	43.34625	45.256927	45.108746	
38.7657	42.358173	40.55238	43.33414	45.32242	45.258293	
38.84541	42.329327	40.569046	43.227604	45.324936	45.22749	
38.886475	42.36298	40.67857	43.174335	45.31738	44.91943	
38.90821	42.24279	40.79286	43.208233	45.24433	44.84597	
38.971016	42.30048	40.973747	43.281555	45.26952	44.931118	
38.992737	42.44471	41.045345	43.220875	45.277077	45.03088	
38.953995	42.396633	40.983295	43.305824	45.261963	45.2	
39.067795	42.451923	40.952267	43.37864	45.397984	45.22196	
39.09201	42.32452	41.276848	43.291264	45.41562	45.195705	
39.288834	42.23798	41.31742	43.332523	45.38539	45.155502	
39.245743	42.216347	41.34928	43.17233	45.309822	44.894737	
39.211678	42.213943	41.387558	43.296116	45.32242	44.80383	
39.177616	42.182693	41.430622	43.247574	45.34005	44.636364	
39.10949	42.182693	41.430622	43.281555	45.26952	44.576553	
39.16545	42.036057	41.485645	43.3034	45.259445	44.82775	
39.10462	42.06971	41.75359	43.208736	45.239296	44.894737	
39.160976	42.06971	41.698566	43.203884	45.27456	44.882774	
39.034145	41.97596	41.739235	43.07767	45.282116	44.842106	
39.02445	41.971153	41.96154	43.03398	45.477272	44.741627	
38.943764	41.481926	41.98077	42.987865	45.409092	44.291866	
38.9511	41.52048	42.048077	43.123787	45.330807	44.34689	
38.894867	41.52174	42.067307	43.10194	45.386364	44.351673	
38.987774	41.58937	42.088943	43.2233	45.42785	44.36842	
38.992664	41.59179	42.213943	43.07524	45.554432	44.24641	
38.914425	41.711864	42.38221	43.067963	45.58228	44.35646	
38.819073	41.66102	42.46875	43.08738	45.53924	44.45694	
38.887257	41.59322	42.54699	42.995144	45.6972	44.706024	
38.92402	41.641647	42.616867	42.995144	45.760815	44.698795	
38.95098	41.58838	42.58795	42.927185	45.75827	44.60964	
38.973038	41.57627	42.614456	42.932037	45.70738	44.428917	
39.0	41.525425	42.698795	42.98301	45.834606	44.32289	
39.135136	41.414043	42.842995	43.220875	46.114796	44.238556	
39.002457	41.380146	42.92512	43.2233	46.05102	43.903614	
38.941032	41.48426	42.97826	43.14806	45.97449	43.85783	
38.734642	41.474575	42.934784	43.182037	45.882652	43.8747	
38.81975	41.571777	42.85472	43.213593	45.872124	44.002415	
38.790123	41.61314	42.825665	43.228157	45.997444	44.024155	
38.73827	41.749393	42.823246	43.235435	45.92839	44.009663	
38.72099	41.729927	42.74334	43.2233	45.861893	44.149757	
38.747524	41.71533	42.677967	43.194176	45.884617	44.09662	
38.606434	41.68613	42.627117	43.194176	45.846153	44.125603	
38.62129	41.583942	42.74092	43.191746	45.58098	44.009686	
38.732674	41.639904	42.784504	43.194176	45.650387	44.065376	
38.70792	41.603405	42.951458	43.160194	45.573265	44.101696	
38.73515	41.554745	42.936893	43.11408	45.44987	44.198547	
38.65099	41.743904	42.90534	42.96602	45.4036	44.227604	
38.61386	41.889977	42.9466	42.949028	45.272495	44.230022	
38.62129	41.98044	42.980583	42.861652	45.241646	44.18402	
38.50495	41.894867	43.012165	42.866505	45.239075	44.355232	
38.438118	41.919117	43.090023	42.941605	45.195374	44.321167	
38.410892	41.840687	43.114357	42.946472	45.15681	44.345497	
38.37871	41.830883	43.245743	42.96107	45.216496	44.36983	
38.304455	41.77451	43.14355	42.727493	45.208763	44.42336	
38.289604	41.67647	43.11922	42.673965	45.012886	44.270073	
38.28713	41.813725	43.177616	42.618004	44.68299	44.36983	
38.34901	41.85784	43.221413	42.52798	44.698452	44.326035	
