CTRL-rep1	CTRL-rep2	CTRL-rep3	ESRP-DKO-rep1	ESRP-DKO-rep2	ESRP-DKO-rep3	
1798.1393	1866.9385	1981.8304	1922.4626	2139.2183	2059.5366	
1794.92	1863.4536	1978.588	1919.5677	2135.6833	2056.2646	
1792.5498	1860.9426	1975.7091	1916.544	2132.2188	2052.8398	
1781.2405	1853.0065	1962.4045	1907.8826	2122.718	2038.9349	
1774.6309	1846.8806	1954.1519	1900.6797	2116.152	2031.532	
1772.8065	1845.1174	1952.2024	1899.0927	2114.43	2029.8065	
1772.5354	1845.3253	1954.0077	1899.2805	2114.2854	2029.8412	
1774.3915	1847.481	1956.378	1901.8501	2116.693	2032.9651	
1773.0513	1845.7292	1955.417	1900.6451	2116.1223	2032.2719	
1759.7279	1832.9585	1943.3524	1885.2203	2098.9365	2014.4503	
1760.7628	1835.2831	1945.7125	1886.9824	2100.7036	2015.8579	
1755.3169	1829.6361	1940.8689	1882.3213	2093.7517	2009.5355	
1747.8667	1821.7279	1932.2269	1874.1809	2084.862	2001.1552	
1742.53	1816.2416	1925.1774	1868.147	2079.2822	1995.2218	
1744.0482	1818.0273	1924.7651	1869.1263	2081.294	1997.0449	
1743.2828	1817.2709	1922.7174	1869.088	2080.999	1993.1775	
1740.9573	1814.9912	1919.8531	1866.4478	2077.854	1990.2606	
1731.215	1805.2687	1908.0133	1855.5985	2066.4468	1979.7722	
1729.6558	1803.3004	1906.2395	1852.6227	2064.1558	1978.218	
1729.8026	1802.9725	1906.8367	1853.1188	2064.3184	1979.0712	
1719.978	1792.9363	1896.2023	1843.8612	2053.356	1968.0011	
1721.9703	1794.8715	1901.6345	1850.0796	2054.45	1970.7388	
1722.7258	1794.2941	1903.58	1852.4191	2054.8896	1971.2728	
1724.1862	1795.4526	1905.2833	1853.8593	2055.9482	1973.4521	
1722.5939	1792.5188	1903.3241	1852.1355	2053.211	1970.2712	
1720.0331	1789.3444	1900.9744	1849.8323	2050.483	1967.6053	
1711.553	1780.4459	1890.765	1840.1067	2041.0099	1957.968	
1710.032	1778.7969	1888.7996	1838.8645	2039.2408	1956.3793	
1703.713	1772.3013	1884.7693	1834.4293	2031.8099	1949.8644	
1703.5138	1770.8751	1883.7949	1832.8442	2029.8154	1948.355	
1710.2246	1777.5708	1889.847	1840.4109	2037.5431	1951.0386	
1710.9801	1777.6412	1890.3118	1841.0736	2038.5958	1952.3613	
1710.4778	1776.5576	1888.9363	1840.4241	2037.7295	1953.3617	
1713.7247	1779.8868	1898.3984	1846.7894	2044.2078	1957.8516	
1703.2441	1769.3651	1886.4456	1834.6987	2031.4922	1945.4142	
1699.8513	1765.838	1882.8643	1830.7604	2027.18	1941.2703	
1697.5089	1763.1533	1879.9158	1830.2332	2026.4961	1940.5443	
1691.3889	1756.6466	1872.8057	1823.6693	2019.1512	1933.7627	
1682.5178	1748.1326	1862.875	1814.4337	2008.611	1923.6544	
1678.1359	1744.1426	1856.9899	1809.0022	2002.0624	1918.0823	
1679.7977	1747.1039	1859.6482	1810.8839	2004.3456	1921.3456	
1679.8054	1747.0481	1857.5526	1810.3047	2004.5779	1921.4353	
1673.8535	1740.9307	1849.4507	1803.6512	1997.8275	1914.8772	
1672.5715	1738.2136	1847.4496	1802.228	1995.9126	1913.5736	
1668.4127	1733.6107	1843.4467	1796.9109	1990.6831	1908.472	
1664.982	1730.2439	1838.4161	1793.035	1985.9071	1903.7389	
1663.85	1725.7708	1837.3065	1791.3627	1979.729	1898.7834	
1662.2052	1724.0045	1835.092	1789.3688	1978.0908	1896.9117	
1659.5286	1721.9574	1832.3436	1786.7701	1975.8687	1894.5984	
1664.8765	1727.4366	1836.7255	1793.1055	1983.6517	1901.1926	
1665.4966	1727.8729	1837.8345	1794.2806	1984.9347	1901.6992	
1657.6682	1719.7396	1829.677	1784.9556	1975.5903	1891.9066	
1656.9717	1719.3993	1828.2288	1784.5771	1976.12	1893.8273	
1655.3372	1718.1893	1825.9032	1782.4341	1974.6311	1892.2092	
1656.1487	1718.8923	1826.0231	1783.2017	1975.9432	1893.4095	
1660.5303	1725.4105	1831.6573	1790.9401	1985.2283	1898.0762	
1659.105	1723.9509	1829.6686	1788.9111	1983.0446	1896.5006	
1652.4943	1716.9235	1820.9536	1781.7104	1975.0618	1888.9476	
1650.0947	1714.7637	1818.5667	1778.3495	1969.8823	1886.1411	
1652.4364	1716.8501	1820.6744	1781.5591	1973.7649	1889.4669	
1648.4736	1712.8259	1815.262	1776.2607	1968.3237	1884.9646	
1647.0941	1711.0436	1811.6515	1774.5778	1965.7517	1883.2917	
1646.223	1710.055	1810.2777	1773.0023	1964.0092	1882.1821	
1641.4253	1705.0724	1804.4855	1767.7526	1957.5892	1875.2772	
1643.8605	1707.3876	1805.096	1770.1014	1960.3961	1877.8931	
1647.3995	1710.918	1808.7869	1774.0852	1964.8428	1884.1509	
1646.7887	1710.4562	1807.685	1773.2076	1964.3711	1883.8422	
1647.2396	1710.7604	1805.1149	1770.5012	1961.6077	1881.8812	
1642.6044	1705.6276	1796.3126	1766.5867	1956.3097	1877.2555	
1635.0581	1697.8768	1787.6342	1759.3306	1947.7631	1869.6643	
1626.7491	1689.6133	1778.3977	1750.191	1937.683	1860.1829	
1626.4983	1691.2506	1775.4906	1749.567	1939.254	1861.46	
1623.929	1688.6095	1772.6698	1746.2742	1935.8741	1859.0371	
1628.4586	1693.1235	1778.3691	1751.7118	1942.2156	1864.0604	
1630.6885	1695.7454	1778.8629	1752.9988	1944.2441	1866.7334	
1630.7441	1695.8407	1779.2523	1753.1205	1944.4836	1866.6702	
1628.1904	1693.3442	1776.3875	1752.3263	1941.3829	1863.3846	
1626.9088	1692.2673	1775.5469	1750.7325	1940.1196	1861.8635	
1626.29	1691.2615	1775.0569	1751.1361	1938.9355	1860.9696	
1625.8003	1692.3263	1775.267	1751.4958	1938.8551	1860.544	
1624.534	1690.3844	1773.6945	1750.3477	1937.8679	1860.0234	
1631.7219	1697.4413	1782.1333	1759.3893	1947.3832	1869.1807	
1627.7775	1692.9122	1778.0156	1757.6139	1942.9514	1864.8961	
1628.5718	1694.1262	1779.0433	1758.339	1943.4554	1865.5231	
1630.0714	1696.086	1782.0543	1760.2594	1946.0942	1867.5748	
1640.2296	1707.3506	1795.5594	1772.8363	1958.596	1879.1396	
1637.2626	1702.9832	1794.0547	1772.9574	1956.9194	1876.579	
1635.6687	1701.1361	1793.4945	1771.3727	1955.2299	1873.9833	
1624.6891	1688.9156	1782.1644	1759.3861	1940.8677	1861.697	
1624.0878	1688.2678	1783.4805	1757.7537	1939.5675	1860.4221	
1621.4205	1686.4353	1779.6246	1755.1638	1936.3865	1856.8005	
1620.3269	1684.8293	1778.8298	1754.1028	1935.2189	1856.8893	
1621.3961	1685.5564	1779.5134	1754.7867	1936.5424	1860.0844	
1626.4951	1691.0679	1787.011	1758.9657	1943.4395	1866.4216	
1621.7993	1686.25	1781.4037	1753.8405	1937.8739	1861.7418	
1624.0109	1687.9198	1782.6917	1755.9312	1939.6675	1863.6534	
1624.7815	1688.062	1780.6384	1756.181	1940.837	1862.5405	
1624.0973	1688.2036	1780.6683	1755.5087	1940.3549	1861.3685	
1639.9976	1705.2925	1795.639	1770.5396	1955.2323	1876.1519	
1634.8557	1700.0968	1789.1534	1764.0125	1949.3182	1869.1436	
1637.1675	1702.4681	1792.104	1767.202	1952.4553	1872.5754	
1635.7047	1700.3746	1788.5948	1764.9664	1950.2405	1870.2036	
1643.9312	1709.3412	1795.3914	1771.2823	1962.0259	1877.7726	
1643.5253	1709.005	1794.4302	1770.8989	1962.7568	1876.8749	
1640.9717	1706.8134	1791.7145	1767.8328	1960.242	1875.5067	
1652.6519	1716.4044	1806.9034	1781.2836	1974.3462	1891.2935	
1643.2922	1706.888	1795.9572	1771.4244	1964.046	1881.349	
1650.5267	1713.677	1801.232	1777.8524	1971.505	1890.0037	
1642.4825	1704.8273	1791.4873	1768.8506	1962.3779	1880.9266	
1642.3041	1704.2468	1788.6671	1768.2661	1961.6378	1880.2703	
1641.0852	1703.2961	1786.1177	1765.0063	1959.9974	1878.3329	
1637.0288	1701.0791	1782.218	1762.6484	1955.8206	1874.2294	
1636.0753	1700.1925	1781.3972	1762.0458	1955.157	1873.4095	
1638.765	1703.388	1785.8527	1765.8066	1960.2214	1876.4275	
1642.8124	1707.8245	1788.2681	1768.2446	1962.5227	1878.2202	
1641.628	1706.1492	1786.7914	1767.1097	1962.2888	1876.5238	
1637.4944	1702.1619	1782.4338	1762.8954	1957.2548	1872.0402	
1637.2096	1702.3164	1784.1913	1765.3248	1957.1503	1871.9059	
1647.2301	1712.502	1795.7701	1776.8796	1969.5714	1883.7927	
1646.6511	1712.2712	1797.2391	1776.6158	1969.1302	1882.7224	
1647.6063	1713.9327	1798.4213	1777.7115	1970.8962	1883.6025	
1650.3427	1717.0509	1801.0282	1782.4929	1973.5406	1885.9697	
1654.5396	1721.5012	1805.378	1787.4308	1979.2666	1890.0076	
1654.0447	1720.8707	1804.9302	1787.6244	1979.2504	1889.8845	
1648.3741	1715.2906	1798.9406	1780.7941	1972.4496	1882.7627	
1646.6543	1713.7792	1793.78	1778.1467	1969.7427	1880.6349	
1645.9165	1710.2921	1792.5693	1777.3607	1969.3542	1879.7322	
1643.3016	1707.4492	1789.8665	1773.7252	1965.7098	1876.5854	
1637.6016	1701.3815	1784.3013	1768.4081	1960.4344	1871.4393	
1637.8904	1703.0983	1784.8187	1768.8181	1961.1691	1875.7112	
1632.1796	1697.298	1777.6554	1762.4023	1954.823	1869.5669	
1628.4183	1694.1	1773.7605	1758.4783	1950.5441	1866.3015	
1625.7351	1691.9674	1769.2572	1757.5165	1947.2494	1862.9612	
1625.4805	1691.4283	1768.2625	1756.9302	1946.1467	1861.717	
1624.5942	1690.5919	1767.042	1755.7915	1944.433	1860.793	
1623.9232	1689.944	1765.6978	1754.4155	1943.0975	1859.3804	
1622.8583	1688.7379	1764.6058	1753.7097	1941.9922	1858.3312	
1617.567	1683.678	1758.8988	1747.595	1935.1456	1851.8926	
1617.957	1684.6515	1761.0763	1745.1056	1934.3278	1851.0634	
1621.9084	1688.5885	1765.6235	1749.0238	1939.0314	1854.9844	
1621.6797	1687.772	1764.9736	1748.1365	1938.3982	1854.1598	
1625.2595	1691.5006	1767.7496	1749.6614	1940.5419	1856.9935	
1625.1809	1691.5927	1770.7202	1750.502	1940.9515	1856.6888	
1623.3588	1688.1566	1769.113	1748.6511	1939.2218	1855.3538	
1615.2609	1680.07	1759.668	1739.4727	1929.7224	1845.9359	
1621.4506	1686.7969	1766.468	1746.3832	1937.479	1853.6793	
1616.9368	1682.5554	1760.9894	1741.1709	1932.2302	1849.0288	
1617.9578	1683.3835	1761.8998	1741.6265	1932.8496	1850.1509	
1614.8112	1679.8796	1759.3129	1739.5863	1928.4961	1847.8818	
1612.8969	1677.8888	1756.7189	1736.8593	1926.1863	1844.6833	
1612.0582	1676.7974	1760.9812	1740.9478	1929.9644	1843.791	
1613.298	1679.1381	1762.6381	1742.7087	1931.299	1844.9237	
1612.71	1678.2882	1762.3633	1742.7423	1933.1166	1845.0066	
1614.9602	1679.8418	1764.3812	1744.2957	1935.1154	1846.3136	
1611.1288	1674.6538	1762.0027	1741.9542	1932.2139	1845.4467	
1610.4077	1673.7444	1761.504	1740.9274	1930.9429	1844.9736	
1607.0625	1670.6306	1756.6111	1737.753	1926.7473	1841.6702	
1601.3542	1664.8185	1750.8679	1730.4662	1919.1492	1835.3474	
1601.514	1664.9906	1751.0903	1730.273	1918.984	1835.3329	
1600.056	1662.9773	1749.6554	1729.1708	1917.8104	1833.0437	
1593.9559	1655.0148	1745.6455	1722.496	1909.7277	1825.804	
1594.186	1654.8442	1746.2334	1722.6997	1909.7631	1825.5338	
1587.1849	1647.9597	1739.9049	1715.7401	1902.3137	1817.2899	
1589.4233	1651.2952	1742.278	1718.0886	1905.004	1819.788	
1596.2167	1657.9352	1748.9413	1724.4836	1912.4011	1827.7343	
1590.9893	1652.6062	1743.0752	1717.4657	1904.7166	1822.8153	
1590.3064	1651.889	1742.0205	1716.7561	1903.4535	1821.7885	
1589.4878	1651.416	1738.4241	1713.411	1899.3171	1818.2664	
1589.1399	1651.8324	1739.3713	1712.9573	1900.1045	1817.4858	
1590.487	1653.8458	1738.7373	1712.0923	1901.8057	1819.1631	
1589.2966	1652.6057	1737.6685	1710.708	1900.2378	1816.3895	
1588.7184	1651.3466	1736.5818	1709.7975	1898.549	1815.3208	
1592.169	1654.7965	1738.3884	1713.1848	1903.1279	1818.5115	
1595.4432	1658.2305	1742.206	1717.0775	1907.2473	1824.3076	
1593.6013	1656.4203	1739.3795	1714.5021	1905.3077	1821.5835	
1595.2555	1658.4215	1740.0819	1715.3713	1906.6763	1823.517	
1592.7816	1656.0248	1734.8848	1712.4742	1903.2496	1817.4204	
1595.0771	1663.0208	1737.3872	1714.9038	1906.2269	1819.985	
1593.9282	1662.0833	1735.4198	1711.0447	1904.5647	1818.8047	
1598.9613	1667.468	1741.7179	1716.6132	1910.3517	1824.1957	
1600.5953	1668.9902	1743.6466	1717.9762	1911.0206	1825.0027	
1592.5471	1661.5682	1732.3445	1710.0392	1900.5228	1815.4609	
1594.24	1663.6862	1733.6354	1710.8976	1900.0374	1819.158	
1593.6907	1663.3961	1730.864	1710.3184	1899.7327	1819.011	
1595.9542	1664.5447	1733.1125	1711.2444	1904.7861	1820.205	
1601.6215	1670.1783	1737.9802	1716.6017	1911.4441	1826.3417	
1599.6019	1667.8245	1738.044	1714.0677	1909.2639	1823.8147	
1597.144	1665.4135	1735.0667	1711.2504	1906.3931	1821.4058	
1599.4811	1667.2476	1743.7589	1718.2164	1913.856	1824.2701	
1603.2924	1671.8016	1748.6383	1722.761	1918.7511	1829.6593	
1601.8518	1670.6385	1748.8539	1721.017	1916.2335	1828.2562	
1602.2563	1671.3225	1747.5227	1723.8213	1915.6443	1827.6754	
1606.6821	1675.776	1753.1207	1730.2614	1920.2227	1832.3994	
1610.9286	1679.7042	1758.5284	1735.0582	1924.3179	1836.7448	
1614.3726	1685.1636	1762.1066	1739.2983	1928.3516	1840.2941	
1604.5294	1675.0917	1746.527	1727.5171	1917.2198	1832.1873	
1603.6267	1675.3788	1746.3043	1726.6628	1916.8873	1832.1687	
1600.731	1672.4326	1743.0243	1723.54	1913.4282	1829.1953	
1614.3253	1685.6709	1756.4657	1737.0671	1928.2268	1842.6486	
1613.512	1685.3917	1756.317	1735.7963	1926.7086	1842.6008	
1612.7977	1684.6809	1756.6599	1734.6571	1925.464	1844.5098	
1611.2107	1682.3774	1755.165	1732.9354	1923.546	1842.5868	
1612.5078	1684.1914	1756.487	1734.095	1925.3602	1846.3301	
1627.6246	1700.1284	1776.0175	1750.8605	1943.9169	1865.4446	
1633.1523	1705.1534	1783.7883	1759.4	1950.6163	1871.8789	
1637.0404	1708.8997	1788.4604	1763.9193	1953.736	1876.3204	
1634.7485	1704.4862	1786.1718	1761.2438	1950.6213	1873.5645	
1644.3251	1713.6417	1798.0712	1771.9822	1961.6458	1884.448	
1639.7201	1710.1263	1793.2341	1767.8875	1956.6749	1879.2168	
1635.9298	1705.9529	1790.5654	1761.9644	1951.2821	1874.887	
1634.6492	1706.3923	1788.0923	1757.7236	1946.6052	1873.2942	
1634.5637	1705.9453	1790.2698	1757.4866	1945.246	1872.9884	
1632.956	1702.0458	1788.1833	1754.9911	1942.7994	1871.0668	
1634.607	1703.3801	1788.1296	1756.9388	1944.8241	1873.2587	
1645.5339	1713.5164	1799.3014	1768.072	1956.0619	1884.8684	
1638.7589	1706.3523	1790.5392	1764.3118	1948.9956	1879.1818	
1633.7795	1700.0671	1784.3674	1758.1973	1940.7751	1873.7405	
1643.6553	1709.5337	1794.6853	1768.6974	1952.0149	1884.5994	
1645.1278	1710.6102	1796.0469	1770.3086	1953.2184	1886.1855	
1641.3298	1706.6942	1792.2875	1766.646	1948.9391	1882.7142	
1644.9479	1711.015	1796.6621	1769.4636	1952.4553	1884.5435	
1646.3756	1711.6406	1797.5614	1770.1685	1953.4083	1885.6843	
1646.1373	1711.3011	1798.0563	1769.5471	1956.1211	1885.9896	
1641.4283	1706.5948	1792.7827	1764.3572	1950.6084	1881.1063	
1637.8507	1703.0934	1789.6124	1763.0944	1947.0	1878.0753	
1640.8069	1706.2462	1793.9467	1767.2229	1951.7482	1881.7659	
1641.3988	1706.7867	1794.8046	1768.2875	1952.5826	1882.3026	
1637.443	1703.2091	1790.7661	1763.5498	1947.2542	1878.2764	
1636.3873	1704.5114	1789.1345	1764.9019	1948.8208	1877.2957	
1633.8105	1702.1687	1786.5636	1762.6575	1946.727	1874.8438	
1631.6316	1699.8466	1784.0613	1760.1337	1944.2126	1872.256	
1623.8826	1691.6774	1776.2346	1751.6846	1934.7296	1863.3726	
1629.3665	1696.6372	1783.9678	1758.5577	1941.5537	1868.4626	
1629.8757	1699.026	1782.1033	1759.2632	1942.3633	1873.5112	
1622.6737	1691.3921	1773.7902	1751.0543	1933.7915	1864.7928	
1630.715	1699.1892	1781.7256	1759.6604	1942.7462	1873.8899	
1633.0474	1702.1389	1784.6672	1762.1406	1945.6426	1877.0575	
1631.589	1700.2864	1782.2527	1760.3918	1940.9401	1874.8497	
1632.6135	1701.8654	1783.2122	1762.2179	1942.3518	1875.8573	
1643.5354	1713.2609	1796.6854	1774.6289	1955.4838	1888.7732	
1651.1641	1721.3406	1804.411	1783.0079	1964.4	1897.7412	
1647.2213	1717.7766	1800.3229	1779.3893	1960.8403	1891.2113	
1646.6827	1717.8556	1799.8591	1779.4388	1959.6853	1890.2723	
1651.2719	1723.265	1805.0095	1783.9218	1965.2676	1893.0818	
1650.3552	1722.1816	1802.9315	1785.109	1966.3909	1891.6522	
1652.1447	1721.4294	1805.0225	1786.7633	1964.9307	1893.9348	
1654.8224	1724.5436	1808.8096	1789.5298	1968.0173	1897.1506	
1645.4261	1714.6133	1798.4016	1778.8535	1956.8441	1886.073	
1644.159	1712.973	1796.7676	1777.3613	1955.8455	1884.4028	
1644.9431	1713.809	1798.4775	1778.3981	1956.7452	1885.6489	
1644.3239	1711.285	1797.791	1778.3204	1956.0522	1885.5133	
1658.5997	1726.9761	1818.1224	1796.2366	1972.5372	1902.0094	
1655.6772	1723.6221	1816.1594	1794.039	1969.6941	1899.6843	
1656.2456	1724.4249	1817.5016	1794.8279	1972.4905	1900.025	
1652.6212	1720.7955	1814.3242	1791.539	1969.646	1896.7965	
1647.3629	1715.7252	1808.9242	1786.0487	1963.4207	1889.9171	
1640.9476	1708.8784	1800.8853	1776.159	1955.0302	1883.7257	
1642.8726	1711.077	1803.7233	1776.53	1956.3971	1885.3475	
1641.3583	1709.3467	1802.4741	1774.826	1954.4641	1882.9984	
1646.8182	1714.8746	1807.3274	1781.215	1960.7476	1888.1969	
1648.5481	1717.2601	1809.3323	1782.0884	1962.6565	1887.3112	
1650.9148	1719.8817	1811.25	1784.6272	1965.5765	1889.7131	
1650.627	1720.0503	1810.8938	1784.069	1965.0016	1887.355	
1649.021	1717.9365	1809.5181	1782.1466	1962.2019	1884.601	
1660.9109	1732.1489	1819.4036	1792.25	1973.4546	1896.6885	
1663.9253	1735.9426	1822.3613	1795.1824	1976.7252	1899.0912	
1664.0487	1735.9885	1821.4572	1795.0315	1980.14	1898.8368	
1659.7922	1731.6935	1816.0463	1789.5009	1974.3893	1893.12	
1662.803	1734.1694	1821.8972	1792.391	1977.732	1895.7961	
1660.4658	1733.2833	1821.2358	1791.7467	1976.8298	1894.8906	
1663.615	1737.2509	1826.06	1795.6344	1980.1049	1898.292	
1659.3214	1732.6501	1820.79	1790.7863	1974.8082	1892.6693	
1661.7136	1737.2169	1823.5986	1793.5092	1978.1448	1895.4596	
1652.9395	1728.7417	1812.5752	1784.2529	1968.3569	1887.1376	
1651.4607	1727.451	1806.7374	1780.5729	1963.949	1880.7136	
1655.8865	1729.676	1812.5554	1785.9312	1968.8152	1885.2013	
1654.8945	1728.797	1812.7177	1785.325	1967.9818	1883.7106	
1668.4613	1742.6838	1827.6857	1799.8418	1984.8992	1901.213	
1666.0413	1739.9983	1824.941	1799.831	1984.5787	1897.5228	
1666.8461	1741.0652	1825.8513	1801.3796	1981.814	1898.3153	
1670.2607	1744.609	1829.9916	1804.8997	1985.4083	1901.5869	
1664.0748	1738.437	1827.3158	1801.9471	1980.384	1898.5707	
1648.6067	1723.064	1808.0085	1783.4113	1960.9264	1875.9457	
1642.9448	1717.0135	1799.3293	1775.113	1952.8087	1868.843	
1644.842	1719.5874	1803.1904	1779.1653	1956.6746	1873.0913	
1643.8434	1718.6752	1798.9022	1774.537	1954.9392	1871.7122	
1644.2399	1719.5273	1799.3425	1774.7461	1955.261	1872.3323	
1642.8918	1717.5222	1797.2169	1772.8325	1953.5662	1870.177	
1638.3779	1713.3818	1792.171	1767.1976	1950.3169	1864.9078	
1636.6927	1712.4031	1789.2094	1765.4565	1948.5256	1863.8724	
1633.7793	1710.9897	1785.083	1761.3315	1944.3687	1858.9698	
1624.8555	1703.0928	1774.0121	1752.1635	1937.4863	1850.0454	
1620.1411	1697.6049	1767.7592	1746.4487	1931.8202	1844.1042	
1619.5239	1696.6862	1766.9827	1742.9634	1929.9021	1843.3187	
1623.5111	1700.981	1770.317	1746.3578	1934.8606	1847.924	
1614.7452	1691.5751	1761.2997	1737.4625	1923.4751	1837.4071	
1611.8206	1688.1416	1757.8955	1734.0471	1919.697	1834.1757	
1603.4727	1677.9602	1748.1641	1725.3776	1909.2413	1824.3892	
1606.4614	1681.1178	1751.6067	1728.2452	1911.6096	1827.7272	
1603.2075	1677.5806	1748.1416	1724.6918	1907.4093	1823.6694	
1604.2285	1678.3021	1749.5323	1726.3456	1908.2318	1824.6011	
1605.6644	1680.3235	1754.8383	1730.8821	1909.5858	1824.6735	
1605.9067	1681.232	1755.5238	1731.3304	1909.7096	1824.401	
1603.1658	1678.5253	1752.0317	1725.7333	1906.3502	1817.756	
1598.304	1671.8953	1747.5027	1720.6042	1900.7334	1811.4352	
1595.5311	1669.6172	1744.5424	1717.4	1897.7644	1808.6598	
1600.2904	1674.8594	1746.0905	1719.4672	1900.0806	1810.0995	
1600.9861	1675.2606	1745.8828	1719.4644	1900.3701	1810.1736	
1594.7225	1670.134	1738.516	1712.8431	1893.2495	1802.6196	
1598.1311	1674.0388	1741.7238	1716.025	1897.0264	1805.888	
1608.8899	1687.8534	1754.2549	1728.2607	1909.6356	1817.8	
1604.4318	1683.56	1748.1729	1723.625	1907.6403	1814.2988	
1599.8969	1679.2085	1742.7611	1717.725	1901.679	1808.5941	
1596.8246	1676.0745	1741.2379	1715.9373	1898.784	1805.6638	
1600.5919	1680.5679	1744.3712	1719.9567	1903.164	1808.768	
1599.3269	1678.6697	1741.5568	1718.1083	1901.1622	1806.1466	
1606.9486	1687.423	1748.1101	1726.4203	1909.5385	1810.5105	
1606.5392	1684.6097	1745.0869	1722.9927	1905.3878	1811.6649	
1603.9929	1681.8237	1741.3859	1719.4473	1901.2621	1808.2701	
1593.2495	1671.2487	1729.5571	1707.9308	1888.7032	1796.4341	
1587.8107	1666.5271	1723.7854	1702.0219	1882.4198	1791.0792	
1588.0823	1668.9275	1719.306	1699.7112	1885.6691	1793.0654	
1584.8605	1666.7047	1713.4918	1695.8428	1882.6528	1789.2527	
1581.5778	1664.4355	1708.8689	1692.0293	1877.9458	1785.44	
1581.3417	1663.9873	1708.3279	1691.6033	1876.8662	1785.6766	
1580.2867	1661.3381	1704.439	1687.4132	1875.058	1784.3575	
1587.4191	1668.3102	1711.4918	1694.8624	1882.9763	1792.4512	
1590.1139	1671.9614	1714.1268	1697.4447	1889.4744	1795.6196	
1587.3695	1668.3713	1710.9945	1694.294	1886.1707	1792.0715	
1582.7953	1663.5073	1705.4384	1689.3049	1880.6	1786.9714	
1575.4646	1655.6575	1697.4188	1682.2482	1871.9927	1779.4158	
1575.4991	1652.8801	1697.4445	1682.1654	1872.1144	1779.4209	
1571.1003	1648.6007	1691.2894	1677.2253	1869.5748	1773.7766	
1568.4088	1645.7616	1686.8961	1673.9609	1866.0499	1770.4883	
1564.7675	1644.5018	1679.0242	1668.658	1860.7792	1765.8373	
1564.0073	1643.5728	1680.6835	1670.0922	1859.5903	1764.519	
1562.5359	1642.7346	1678.6097	1667.8757	1858.0038	1763.0728	
1563.8965	1643.8949	1676.838	1667.7997	1858.4214	1763.9525	
1562.111	1642.0018	1677.8661	1668.8334	1856.9475	1761.9835	
1560.3019	1639.8834	1675.3252	1665.5825	1854.4409	1759.0238	
1550.3829	1629.6981	1667.9943	1656.5687	1843.151	1746.0862	
1552.4142	1632.1534	1669.9943	1658.1111	1845.4962	1747.9447	
1550.0635	1629.964	1667.5333	1655.5536	1842.8599	1745.617	
1549.7832	1629.4117	1667.206	1655.501	1842.4288	1745.4022	
1546.6804	1629.1616	1664.1527	1652.5221	1838.3549	1742.2288	
1543.9008	1626.1771	1658.3665	1650.0308	1835.192	1739.2458	
1538.9438	1620.4114	1652.54	1643.8212	1827.7585	1733.2883	
1538.1614	1618.499	1649.7672	1641.5885	1826.0286	1730.2606	
1540.6215	1621.8623	1652.1628	1644.6833	1829.3518	1733.0835	
1540.9962	1623.2893	1652.0519	1644.4758	1829.272	1733.5985	
1540.697	1624.0096	1648.6185	1641.4816	1826.7423	1732.7836	
1534.9355	1617.5654	1642.0463	1634.0078	1819.4211	1725.4795	
1540.822	1624.2961	1646.472	1638.6194	1825.0635	1730.694	
1538.197	1622.0577	1642.576	1635.0155	1821.4712	1727.6212	
1539.8083	1623.605	1644.9788	1634.9747	1822.0693	1729.2542	
1532.4421	1614.7052	1636.321	1626.5175	1812.2139	1720.886	
1528.7909	1612.0579	1632.124	1621.998	1807.2297	1716.0449	
1524.0153	1608.1857	1625.6213	1616.3223	1800.118	1713.0978	
1530.7131	1616.3146	1629.7607	1620.9021	1808.3204	1718.6102	
1529.8004	1615.8889	1630.2969	1621.4872	1808.6492	1718.3591	
1526.1978	1612.466	1626.4668	1617.8408	1804.4736	1714.0889	
1536.3789	1623.4512	1639.182	1630.6083	1816.0625	1725.4943	
1538.3726	1624.0704	1642.3655	1632.7056	1817.698	1727.1406	
1536.9749	1622.1705	1642.9685	1632.0297	1816.5677	1725.1466	
1534.7869	1619.8173	1646.8854	1631.75	1816.7343	1727.6003	
1539.4073	1624.8379	1651.4971	1635.1816	1821.7327	1732.4231	
1557.2012	1643.1366	1672.8367	1655.822	1844.0496	1754.0752	
1560.9785	1647.9841	1673.6627	1657.7695	1846.0557	1753.724	
1565.9469	1653.751	1680.445	1664.9075	1853.6487	1758.2389	
1573.3287	1663.0922	1690.6392	1672.9939	1862.231	1766.3652	
1567.9248	1657.6353	1686.1956	1667.1417	1855.8574	1760.0059	
1574.2914	1666.3911	1692.5914	1673.6735	1862.6923	1767.0787	
1583.7415	1677.1093	1704.9368	1684.2458	1872.9817	1776.7787	
1590.986	1686.6951	1719.875	1691.0514	1880.5071	1787.5168	
1591.7405	1687.8452	1716.8914	1691.609	1881.1552	1788.1885	
1590.4657	1686.5286	1715.5256	1690.068	1880.3701	1787.6342	
1597.6024	1694.0945	1724.7335	1697.9772	1889.8518	1796.584	
1604.8939	1701.9111	1732.029	1706.144	1898.8198	1804.9276	
1595.7926	1691.7443	1721.0	1696.9664	1888.4791	1795.838	
1589.3643	1685.1604	1714.3501	1689.6589	1880.4342	1789.215	
1593.8804	1689.4071	1718.6029	1694.4789	1885.8242	1795.1362	
1594.378	1690.4812	1719.1327	1695.7505	1886.8638	1796.6843	
1591.9009	1687.2092	1716.7284	1693.2157	1883.891	1795.1039	
1592.9315	1688.0483	1718.9197	1694.0403	1885.1031	1796.1738	
