Distance from GATC site	Reads + strand	Reads - strand
1811	89085.500000	90077.500000
1812	89984.500000	90061.000000
1813	89423.500000	89716.000000
1814	89129.500000	89687.000000
1815	89415.000000	89817.500000
1816	89234.000000	89992.000000
1817	89857.500000	89829.500000
1818	88985.500000	89150.500000
1819	89482.500000	89729.000000
1820	89119.500000	89567.000000
1821	89398.500000	90248.000000
1822	88960.500000	90417.500000
1823	89596.500000	89523.500000
1824	88784.000000	90165.000000
1825	89727.500000	90327.500000
1826	88555.500000	89907.000000
1827	89441.500000	88782.000000
1828	89529.500000	89945.000000
1829	89061.500000	89313.500000
1830	88951.000000	90546.000000
1831	89056.000000	90146.000000
1832	88885.000000	89716.000000
1833	88832.500000	90398.500000
1834	89875.000000	89442.500000
1835	89633.500000	90106.000000
1836	89221.500000	89212.500000
1837	89120.500000	89337.000000
1838	89621.000000	90351.000000
1839	89062.500000	89698.000000
1840	89508.500000	89779.000000
1841	89922.000000	89942.500000
1842	89440.500000	89917.500000
1843	89356.000000	90303.500000
1844	90137.500000	89784.500000
1845	88850.000000	90913.500000
1846	88818.500000	90151.000000
1847	90476.500000	90269.500000
1848	89062.000000	89881.000000
1849	89491.500000	90569.000000
1850	89022.000000	89587.500000
1851	89192.500000	89792.500000
1852	89424.000000	89870.500000
1853	89194.500000	90050.000000
1854	89324.500000	89675.500000
1855	89670.000000	89780.000000
1856	88319.000000	89262.500000
1857	90075.000000	89273.000000
1858	88966.500000	90083.000000
1859	89031.500000	90105.000000
1860	88999.500000	90196.000000
1861	89392.000000	89751.000000
1862	89025.000000	90034.000000
1863	89625.000000	90334.000000
1864	89683.500000	90321.500000
1865	89450.000000	89611.000000
1866	90515.000000	89765.500000
1867	89820.500000	90409.000000
1868	88934.000000	89783.000000
1869	89918.500000	89582.000000
1870	89953.500000	89578.500000
1871	89078.000000	89875.000000
1872	89486.000000	90209.500000
1873	89100.000000	89435.500000
1874	89129.000000	90161.000000
1875	89872.500000	90090.000000
1876	89216.500000	89833.500000
1877	89414.000000	89688.500000
1878	89751.000000	89810.000000
1879	89614.000000	89495.000000
1880	89602.500000	89552.500000
1881	89456.500000	90403.000000
1882	89263.000000	90451.500000
1883	89583.500000	89717.500000
1884	89063.000000	89551.500000
1885	89204.500000	89712.500000
1886	88760.500000	89990.000000
1887	89487.000000	89220.500000
1888	89724.500000	89889.500000
1889	88793.000000	89686.500000
1890	89521.500000	90691.000000
1891	89312.500000	89884.500000
1892	89161.500000	89600.500000
1893	89429.000000	90115.500000
1894	88618.000000	89217.500000
1895	89235.000000	89803.000000
1896	88849.500000	89923.000000
1897	89736.000000	89467.000000
1898	89334.000000	89202.000000
1899	89364.000000	89197.500000
1900	89209.500000	90154.000000
1901	89780.500000	89483.000000
1902	89966.000000	89693.500000
1903	89365.000000	89750.500000
1904	89363.500000	89590.000000
1905	89617.500000	90029.000000
1906	89274.500000	89141.500000
1907	88935.000000	89467.000000
1908	89116.500000	89745.500000
1909	89448.000000	89761.500000
1910	89266.500000	89751.000000
1911	89766.000000	89892.000000
1912	89209.500000	89878.000000
1913	88997.500000	90020.500000
1914	88840.500000	90023.000000
