file	percent	reads	taxon_id	taxon_name
first_kaiju_MEM_verbose.out	0.000429	115	446458	Fabibacter
first_kaiju_MEM_verbose.out	0.000426	114	780	Rickettsia
first_kaiju_MEM_verbose.out	0.000422	113	2742	Marinobacter
first_kaiju_MEM_verbose.out	0.000422	113	261963	Kangiella
first_kaiju_MEM_verbose.out	0.000418	112	425	Methylosinus
first_kaiju_MEM_verbose.out	0.000414	111	227388	Thermodesulfobium
first_kaiju_MEM_verbose.out	0.000414	111	1742989	Glutamicibacter
first_kaiju_MEM_verbose.out	0.000407	109	1865	Actinoplanes
first_kaiju_MEM_verbose.out	0.000407	109	447020	Adlercreutzia
first_kaiju_MEM_verbose.out	0.000400	107	61434	Dehalococcoides
first_kaiju_MEM_verbose.out	0.000400	107	167639	Ilyobacter
first_kaiju_MEM_verbose.out	0.000396	106	581	Morganella
first_kaiju_MEM_verbose.out	0.000396	106	33926	Candidatus Phytoplasma
first_kaiju_MEM_verbose.out	0.000388	104	82980	Leminorella
first_kaiju_MEM_verbose.out	0.000388	104	649460	Filimonas
first_kaiju_MEM_verbose.out	0.000385	103	810	Chlamydia
first_kaiju_MEM_verbose.out	0.000385	103	33024	Phascolarctobacterium
first_kaiju_MEM_verbose.out	0.000381	102	361177	Altererythrobacter
first_kaiju_MEM_verbose.out	0.000381	102	459786	Oscillibacter
first_kaiju_MEM_verbose.out	0.000381	102	1822464	Paraburkholderia
first_kaiju_MEM_verbose.out	0.000377	101	745	Pasteurella
first_kaiju_MEM_verbose.out	0.000377	101	1234	Nitrospira
first_kaiju_MEM_verbose.out	0.000377	101	511678	Aliivibrio
first_kaiju_MEM_verbose.out	0.000373	100	226	Alteromonas
first_kaiju_MEM_verbose.out	0.000366	98	262	Francisella
first_kaiju_MEM_verbose.out	0.000362	97	2044	Pimelobacter
first_kaiju_MEM_verbose.out	0.000362	97	100715	Chloroherpeton
first_kaiju_MEM_verbose.out	0.000355	95	44474	Pleurocapsa
first_kaiju_MEM_verbose.out	0.000355	95	319458	Leadbetterella
first_kaiju_MEM_verbose.out	0.000355	95	1664383	Pseudarcicella
first_kaiju_MEM_verbose.out	0.000351	94	2063	Kitasatospora
first_kaiju_MEM_verbose.out	0.000351	94	674734	Alloactinosynnema
first_kaiju_MEM_verbose.out	0.000347	93	2747	Carnobacterium
first_kaiju_MEM_verbose.out	0.000347	93	59753	Alcanivorax
first_kaiju_MEM_verbose.out	0.000344	92	252306	Robiginitalea
first_kaiju_MEM_verbose.out	0.000344	92	256319	Chlorobaculum
first_kaiju_MEM_verbose.out	0.000340	91	517	Bordetella
first_kaiju_MEM_verbose.out	0.000336	90	911	Nitrobacter
first_kaiju_MEM_verbose.out	0.000336	90	13134	Magnetospirillum
first_kaiju_MEM_verbose.out	0.000336	90	29548	Rhodothermus
first_kaiju_MEM_verbose.out	0.000336	90	33981	Kineococcus
first_kaiju_MEM_verbose.out	0.000336	90	178469	Arenibacter
first_kaiju_MEM_verbose.out	0.000336	90	263377	Salipiger
first_kaiju_MEM_verbose.out	0.000336	90	861914	Fibrella
first_kaiju_MEM_verbose.out	0.000336	90	1331051	Candidatus Saccharimonas
first_kaiju_MEM_verbose.out	0.000332	89	1005038	Fimbriimonas
first_kaiju_MEM_verbose.out	0.000325	87	264688	Trichormus
first_kaiju_MEM_verbose.out	0.000325	87	869806	Marivirga
first_kaiju_MEM_verbose.out	0.000321	86	379546	Aciduliprofundum
first_kaiju_MEM_verbose.out	0.000317	85	2053	Gordonia
first_kaiju_MEM_verbose.out	0.000317	85	28105	Sinorhizobium
first_kaiju_MEM_verbose.out	0.000317	85	1866885	Mycolicibacterium
first_kaiju_MEM_verbose.out	0.000310	83	2034	Curtobacterium
first_kaiju_MEM_verbose.out	0.000310	83	1172191	Catenovulum
first_kaiju_MEM_verbose.out	0.000306	82	1107	Chloroflexus
first_kaiju_MEM_verbose.out	0.000306	82	2284	Sulfolobus
first_kaiju_MEM_verbose.out	0.000306	82	51196	Syntrophobotulus
first_kaiju_MEM_verbose.out	0.000306	82	82984	Pragia
first_kaiju_MEM_verbose.out	0.000306	82	1649279	Epibacterium
first_kaiju_MEM_verbose.out	0.000302	81	28253	Marinomonas
first_kaiju_MEM_verbose.out	0.000302	81	93217	Pandoraea
first_kaiju_MEM_verbose.out	0.000299	80	34098	Blattabacterium
first_kaiju_MEM_verbose.out	0.000295	79	990721	Christensenella
first_kaiju_MEM_verbose.out	0.000291	78	12960	Azoarcus
first_kaiju_MEM_verbose.out	0.000291	78	946234	Flavonifractor
first_kaiju_MEM_verbose.out	0.000288	77	146	Spirochaeta
first_kaiju_MEM_verbose.out	0.000288	77	12916	Acidovorax
first_kaiju_MEM_verbose.out	0.000288	77	51514	Dehalobacterium
first_kaiju_MEM_verbose.out	0.000288	77	153265	Aequorivita
first_kaiju_MEM_verbose.out	0.000280	75	1335745	Spiribacter
first_kaiju_MEM_verbose.out	0.000273	73	1839	Nocardioides
first_kaiju_MEM_verbose.out	0.000273	73	28236	Petrotoga
first_kaiju_MEM_verbose.out	0.000273	73	34104	Streptobacillus
first_kaiju_MEM_verbose.out	0.000273	73	332102	Fluviicola
first_kaiju_MEM_verbose.out	0.000273	73	416916	Aggregatibacter
first_kaiju_MEM_verbose.out	0.000269	72	182639	Kribbella
first_kaiju_MEM_verbose.out	0.000269	72	358023	Lutibacter
first_kaiju_MEM_verbose.out	0.000265	71	32068	Sebaldella
first_kaiju_MEM_verbose.out	0.000261	70	2713	Aquifex
first_kaiju_MEM_verbose.out	0.000261	70	1981033	Mordavella
first_kaiju_MEM_verbose.out	0.000250	67	160798	Marinitoga
first_kaiju_MEM_verbose.out	0.000246	66	1243	Leuconostoc
first_kaiju_MEM_verbose.out	0.000246	66	281119	Candidatus Amoebophilus
first_kaiju_MEM_verbose.out	0.000246	66	442430	Coraliomargarita
first_kaiju_MEM_verbose.out	0.000246	66	1518147	Wenyingzhuangia
first_kaiju_MEM_verbose.out	0.000243	65	110932	Leifsonia
first_kaiju_MEM_verbose.out	0.000243	65	527198	Mariniflexile
first_kaiju_MEM_verbose.out	0.000243	65	651660	Paenisporosarcina
first_kaiju_MEM_verbose.out	0.000239	64	49082	Candidatus Arthromitus
first_kaiju_MEM_verbose.out	0.000239	64	120961	Roseiflexus
first_kaiju_MEM_verbose.out	0.000239	64	1291539	Candidatus Methanomethylophilus
first_kaiju_MEM_verbose.out	0.000239	64	1912503	Candidatus Izimaplasma
first_kaiju_MEM_verbose.out	0.000235	63	51668	Tetragenococcus
first_kaiju_MEM_verbose.out	0.000235	63	58842	Sagittula
first_kaiju_MEM_verbose.out	0.000235	63	1082702	Lonsdalea
first_kaiju_MEM_verbose.out	0.000232	62	1007	Saprospira
first_kaiju_MEM_verbose.out	0.000232	62	1562	Desulfotomaculum
first_kaiju_MEM_verbose.out	0.000232	62	1817	Nocardia
first_kaiju_MEM_verbose.out	0.000232	62	34084	Riemerella
first_kaiju_MEM_verbose.out	0.000232	62	332162	Candidatus Solibacter
first_kaiju_MEM_verbose.out	0.000232	62	795750	Ignavibacterium
first_kaiju_MEM_verbose.out	0.000228	61	233191	Caldilinea
first_kaiju_MEM_verbose.out	0.000224	60	538	Eikenella
first_kaiju_MEM_verbose.out	0.000224	60	70774	Hydrogenophilus
first_kaiju_MEM_verbose.out	0.000224	60	76632	Thermobacillus
first_kaiju_MEM_verbose.out	0.000224	60	501783	Cloacibacterium
first_kaiju_MEM_verbose.out	0.000224	60	1209327	Flavivirga
first_kaiju_MEM_verbose.out	0.000224	60	1936111	Fuerstia
first_kaiju_MEM_verbose.out	0.000220	59	40222	Methylophaga
first_kaiju_MEM_verbose.out	0.000220	59	79206	Desulfosporosinus
first_kaiju_MEM_verbose.out	0.000217	58	118	Planctomyces
first_kaiju_MEM_verbose.out	0.000217	58	29580	Janthinobacterium
first_kaiju_MEM_verbose.out	0.000217	58	34072	Variovorax
first_kaiju_MEM_verbose.out	0.000217	58	365348	Pelosinus
first_kaiju_MEM_verbose.out	0.000217	58	1602345	Parasaccharibacter
first_kaiju_MEM_verbose.out	0.000217	58	1906659	Candidatus Hoaglandella
first_kaiju_MEM_verbose.out	0.000213	57	1227	Nitrosococcus
first_kaiju_MEM_verbose.out	0.000213	57	2060	Tsukamurella
first_kaiju_MEM_verbose.out	0.000209	56	2077	Sporolactobacillus
first_kaiju_MEM_verbose.out	0.000209	56	191769	Marinilactibacillus
first_kaiju_MEM_verbose.out	0.000209	56	392332	Geoalkalibacter
first_kaiju_MEM_verbose.out	0.000209	56	1508657	Ruminiclostridium
first_kaiju_MEM_verbose.out	0.000205	55	1021	Beggiatoa
first_kaiju_MEM_verbose.out	0.000205	55	221065	Kordia
first_kaiju_MEM_verbose.out	0.000205	55	1769729	Hathewaya
first_kaiju_MEM_verbose.out	0.000202	54	47420	Hydrogenophaga
first_kaiju_MEM_verbose.out	0.000202	54	111500	Muricauda
first_kaiju_MEM_verbose.out	0.000202	54	135575	Idiomarina
