file	percent	reads	taxon_id	taxon_name
second_kaiju_MEM_verbose.out	0.000218	61	1055688	Sandaracinus
second_kaiju_MEM_verbose.out	0.000218	61	1335745	Spiribacter
second_kaiju_MEM_verbose.out	0.000218	61	1602345	Parasaccharibacter
second_kaiju_MEM_verbose.out	0.000215	60	34072	Variovorax
second_kaiju_MEM_verbose.out	0.000211	59	898	Desulfomicrobium
second_kaiju_MEM_verbose.out	0.000211	59	2060	Tsukamurella
second_kaiju_MEM_verbose.out	0.000211	59	365348	Pelosinus
second_kaiju_MEM_verbose.out	0.000211	59	1676142	Wenzhouxiangella
second_kaiju_MEM_verbose.out	0.000211	59	1769729	Hathewaya
second_kaiju_MEM_verbose.out	0.000207	58	1021	Beggiatoa
second_kaiju_MEM_verbose.out	0.000204	57	106589	Cupriavidus
second_kaiju_MEM_verbose.out	0.000204	57	1129704	Kyrpidia
second_kaiju_MEM_verbose.out	0.000204	57	1676125	Thermogutta
second_kaiju_MEM_verbose.out	0.000200	56	118	Planctomyces
second_kaiju_MEM_verbose.out	0.000200	56	171	Leptospira
second_kaiju_MEM_verbose.out	0.000200	56	32012	Thiomonas
second_kaiju_MEM_verbose.out	0.000200	56	49082	Candidatus Arthromitus
second_kaiju_MEM_verbose.out	0.000200	56	191769	Marinilactibacillus
second_kaiju_MEM_verbose.out	0.000200	56	221065	Kordia
second_kaiju_MEM_verbose.out	0.000200	56	233191	Caldilinea
second_kaiju_MEM_verbose.out	0.000200	56	392332	Geoalkalibacter
second_kaiju_MEM_verbose.out	0.000200	56	1508657	Ruminiclostridium
second_kaiju_MEM_verbose.out	0.000200	56	2100764	Mixta
second_kaiju_MEM_verbose.out	0.000197	55	896	Desulfococcus
second_kaiju_MEM_verbose.out	0.000197	55	84406	Virgibacillus
second_kaiju_MEM_verbose.out	0.000197	55	202907	Collimonas
second_kaiju_MEM_verbose.out	0.000197	55	1518149	Thalassotalea
second_kaiju_MEM_verbose.out	0.000197	55	1961799	Lacunisphaera
second_kaiju_MEM_verbose.out	0.000193	54	179	Leptospirillum
second_kaiju_MEM_verbose.out	0.000193	54	29580	Janthinobacterium
second_kaiju_MEM_verbose.out	0.000193	54	1706036	Gemmatirosa
second_kaiju_MEM_verbose.out	0.000193	54	1927833	Candidatus Fukatsuia
second_kaiju_MEM_verbose.out	0.000190	53	55968	Leucobacter
second_kaiju_MEM_verbose.out	0.000190	53	84162	Cryptobacterium
second_kaiju_MEM_verbose.out	0.000190	53	171436	Tistrella
second_kaiju_MEM_verbose.out	0.000186	52	113	Gemmata
second_kaiju_MEM_verbose.out	0.000186	52	283	Comamonas
second_kaiju_MEM_verbose.out	0.000186	52	2370	Xylella
second_kaiju_MEM_verbose.out	0.000186	52	186831	Acetoanaerobium
second_kaiju_MEM_verbose.out	0.000186	52	1054211	Sulfuritalea
second_kaiju_MEM_verbose.out	0.000186	52	1392389	Intestinimonas
second_kaiju_MEM_verbose.out	0.000182	51	33969	Melissococcus
second_kaiju_MEM_verbose.out	0.000182	51	110932	Leifsonia
second_kaiju_MEM_verbose.out	0.000182	51	111500	Muricauda
second_kaiju_MEM_verbose.out	0.000182	51	1755829	Ichthyobacterium
second_kaiju_MEM_verbose.out	0.000179	50	129957	Carboxydothermus
second_kaiju_MEM_verbose.out	0.000179	50	293088	Martelella
second_kaiju_MEM_verbose.out	0.000179	50	508459	Cloacibacillus
second_kaiju_MEM_verbose.out	0.000179	50	1525371	Neorhizobium
second_kaiju_MEM_verbose.out	0.000175	49	79206	Desulfosporosinus
second_kaiju_MEM_verbose.out	0.000175	49	158846	Megamonas
second_kaiju_MEM_verbose.out	0.000175	49	173479	Gemmatimonas
second_kaiju_MEM_verbose.out	0.000172	48	33877	Agromyces
second_kaiju_MEM_verbose.out	0.000172	48	165696	Novosphingobium
second_kaiju_MEM_verbose.out	0.000172	48	241421	Crinalium
second_kaiju_MEM_verbose.out	0.000172	48	444459	Flagellimonas
second_kaiju_MEM_verbose.out	0.000172	48	623276	Maritalea
second_kaiju_MEM_verbose.out	0.000172	48	1937972	Bernardetia
second_kaiju_MEM_verbose.out	0.000172	48	2304691	Thermoclostridium
second_kaiju_MEM_verbose.out	0.000168	47	270	Thermus
second_kaiju_MEM_verbose.out	0.000168	47	1227	Nitrosococcus
second_kaiju_MEM_verbose.out	0.000168	47	72763	Tessaracoccus
second_kaiju_MEM_verbose.out	0.000164	46	96	Gallionella
second_kaiju_MEM_verbose.out	0.000164	46	43356	Kutzneria
second_kaiju_MEM_verbose.out	0.000164	46	43988	Cyanothece
second_kaiju_MEM_verbose.out	0.000164	46	329857	Cohnella
second_kaiju_MEM_verbose.out	0.000164	46	1849828	Paeniclostridium
second_kaiju_MEM_verbose.out	0.000164	46	2483368	Sedimentisphaera
second_kaiju_MEM_verbose.out	0.000161	45	10	Cellvibrio
second_kaiju_MEM_verbose.out	0.000161	45	352	Azotobacter
second_kaiju_MEM_verbose.out	0.000161	45	953	Wolbachia
second_kaiju_MEM_verbose.out	0.000161	45	42417	Halobacteroides
second_kaiju_MEM_verbose.out	0.000161	45	57493	Kocuria
second_kaiju_MEM_verbose.out	0.000161	45	60136	Sulfitobacter
second_kaiju_MEM_verbose.out	0.000157	44	1073	Rhodopseudomonas
second_kaiju_MEM_verbose.out	0.000157	44	28895	Thermoanaerobacterium
second_kaiju_MEM_verbose.out	0.000157	44	323413	Dokdonella
second_kaiju_MEM_verbose.out	0.000157	44	1176327	Aureitalea
second_kaiju_MEM_verbose.out	0.000154	43	651456	Kosmotoga
second_kaiju_MEM_verbose.out	0.000154	43	2082587	Parolsenella
second_kaiju_MEM_verbose.out	0.000150	42	2147	Acholeplasma
second_kaiju_MEM_verbose.out	0.000150	42	338321	Turneriella
second_kaiju_MEM_verbose.out	0.000150	42	432330	Tumebacillus
second_kaiju_MEM_verbose.out	0.000150	42	1729679	Faecalibaculum
second_kaiju_MEM_verbose.out	0.000150	42	1910924	Hydromonas
second_kaiju_MEM_verbose.out	0.000147	41	2000	Streptosporangium
